AuthorID,Author,Date,Content,Attachments,Reactions
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:37 PM","275 dpm kind of good for a flank scout tho","",""
"412012660729708544","ViralMagma#3953","29-Jan-21 02:37 PM","it is?","",""
"412012660729708544","ViralMagma#3953","29-Jan-21 02:37 PM","sickk","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:37 PM","ya","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:37 PM","demos should be getting 280 dpm at least","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:38 PM","soldiers should be around the same","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:38 PM","but scouts are like, 240-250 at least","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:38 PM","wait, actually 200","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:38 PM","because they should just be cleaning up damage","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:39 PM","flank scout could be lower because sometimes you are just poking for a bit","",""
"202941906672549889","shelz0r#4841","29-Jan-21 02:39 PM","""should""
https://c.tenor.com/TtuWYyYO1XkAAAAM/monkey-look-the-other-way.gif","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:39 PM","yea key word is should","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:40 PM","some people do the opposite where scout does damage and demo/soldier cleans up","",""
"484929748905099264","Blu2th1000#0753","29-Jan-21 02:40 PM","which is usually by accident","",""
"412012660729708544","ViralMagma#3953","29-Jan-21 02:45 PM","ah","",""
"212990686084071425","drift#6038","29-Jan-21 02:49 PM","I was watching you for a bit yday Viral, your scout is not bad at all","",""
"212990686084071425","drift#6038","29-Jan-21 02:50 PM","Seems like you hit your shots when they count","",""
"548021234823331842","Eirudy#6764","29-Jan-21 08:36 PM","http://logs.tf/2820450","",""
"644333502870978564","payload-neo#6486","29-Jan-21 08:36 PM","","https://cdn.discordapp.com/attachments/736465109345370223/804887647138480158/file.jpg",""
"202941906672549889","shelz0r#4841","29-Jan-21 08:37 PM","(I should definitely not be playing scout)","",""
"548021234823331842","Eirudy#6764","29-Jan-21 08:37 PM","(I should not be playing 230ping pugs)","","👍 (1)"
"465982324622884876","absol#9292","29-Jan-21 08:38 PM","the 54 dpm","",""
"202941906672549889","shelz0r#4841","29-Jan-21 08:38 PM","the guy on 230 ping did better than me","",""
"554499920640344075","cytokine#9367","30-Jan-21 04:27 PM","https://logs.tf/2821356#76561198145072434","",""
"644333502870978564","payload-neo#6486","30-Jan-21 04:27 PM","","https://cdn.discordapp.com/attachments/736465109345370223/805187566248525894/file.jpg",""
"353747134710939648","Rishi is Here#6891","30-Jan-21 04:34 PM","https://logs.tf/2821316","",""
"644333502870978564","payload-neo#6486","30-Jan-21 04:34 PM","","https://cdn.discordapp.com/attachments/736465109345370223/805189195945607229/file.jpg",""
"391335299613065236","TPC#9351","02-Feb-21 03:37 PM","https://logs.tf/2824535#76561198127380768","",""
"644333502870978564","payload-neo#6486","02-Feb-21 03:37 PM","","https://cdn.discordapp.com/attachments/736465109345370223/806262051667312680/file.jpg",""
"391335299613065236","TPC#9351","02-Feb-21 06:51 PM","https://logs.tf/2824601#76561198127380768","","👍 (1)"
"644333502870978564","payload-neo#6486","02-Feb-21 06:51 PM","","https://cdn.discordapp.com/attachments/736465109345370223/806310764122079292/file.jpg",""
"202941906672549889","shelz0r#4841","05-Feb-21 11:13 PM","https://logs.tf/2827801","",""
"644333502870978564","payload-neo#6486","05-Feb-21 11:13 PM","","https://cdn.discordapp.com/attachments/736465109345370223/807463868481798164/file.jpg",""
"202941906672549889","shelz0r#4841","05-Feb-21 11:13 PM","https://logs.tf/2827818","",""
"644333502870978564","payload-neo#6486","05-Feb-21 11:13 PM","","https://cdn.discordapp.com/attachments/736465109345370223/807463903290064936/file.jpg",""
"202941906672549889","shelz0r#4841","05-Feb-21 11:13 PM","https://logs.tf/2827839","",""
"644333502870978564","payload-neo#6486","05-Feb-21 11:13 PM","","https://cdn.discordapp.com/attachments/736465109345370223/807463942514933760/file.jpg",""
"202941906672549889","shelz0r#4841","05-Feb-21 11:13 PM","https://logs.tf/2827881","",""
"644333502870978564","payload-neo#6486","05-Feb-21 11:13 PM","","https://cdn.discordapp.com/attachments/736465109345370223/807463974798753812/file.jpg",""
"202941906672549889","shelz0r#4841","06-Feb-21 04:06 PM","https://logs.tf/2828620","",""
"644333502870978564","payload-neo#6486","06-Feb-21 04:06 PM","","https://cdn.discordapp.com/attachments/736465109345370223/807718880649674832/file.jpg",""
"202941906672549889","shelz0r#4841","06-Feb-21 04:06 PM","https://logs.tf/2828666","",""
"644333502870978564","payload-neo#6486","06-Feb-21 04:06 PM","","https://cdn.discordapp.com/attachments/736465109345370223/807718903592910878/file.jpg",""
"202941906672549889","shelz0r#4841","06-Feb-21 05:00 PM","https://logs.tf/2828723","",""
"644333502870978564","payload-neo#6486","06-Feb-21 05:00 PM","","https://cdn.discordapp.com/attachments/736465109345370223/807732477958946826/file.jpg",""
"202941906672549889","shelz0r#4841","11-Feb-21 08:58 PM","https://logs.tf/2833000","",""
"644333502870978564","payload-neo#6486","11-Feb-21 08:58 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809604420186144778/file.jpg",""
"202941906672549889","shelz0r#4841","11-Feb-21 08:58 PM","https://logs.tf/2833011","",""
"644333502870978564","payload-neo#6486","11-Feb-21 08:59 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809604453745295400/file.jpg",""
"202941906672549889","shelz0r#4841","11-Feb-21 08:59 PM","https://logs.tf/2833044","",""
"644333502870978564","payload-neo#6486","11-Feb-21 08:59 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809604489757458482/file.jpg",""
"202941906672549889","shelz0r#4841","11-Feb-21 08:59 PM","(from yesterday's session)","",""
"353747134710939648","Rishi is Here#6891","11-Feb-21 11:35 PM","https://logs.tf/2834307","",""
"644333502870978564","payload-neo#6486","11-Feb-21 11:35 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809643753991700480/file.jpg",""
"353747134710939648","Rishi is Here#6891","11-Feb-21 11:35 PM","https://logs.tf/2834173","",""
"644333502870978564","payload-neo#6486","11-Feb-21 11:35 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809643799554293760/file.jpg",""
"353747134710939648","Rishi is Here#6891","11-Feb-21 11:35 PM","https://logs.tf/2834111","",""
"644333502870978564","payload-neo#6486","11-Feb-21 11:35 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809643832944623616/file.jpg",""
"353747134710939648","Rishi is Here#6891","11-Feb-21 11:35 PM","https://logs.tf/2834090","",""
"644333502870978564","payload-neo#6486","11-Feb-21 11:35 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809643909797380126/file.jpg",""
"353747134710939648","Rishi is Here#6891","11-Feb-21 11:36 PM","https://logs.tf/2834255","",""
"644333502870978564","payload-neo#6486","11-Feb-21 11:36 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809644045785104424/file.jpg","demo (2),5️⃣ (2),0️⃣ (1),🅾️ (1),🇩 (1),🇵 (1),🇲 (1),😎 (1)"
"353747134710939648","Rishi is Here#6891","12-Feb-21 09:58 PM","https://logs.tf/2835078","",""
"644333502870978564","payload-neo#6486","12-Feb-21 09:58 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809981918962909234/file.jpg",""
"353747134710939648","Rishi is Here#6891","12-Feb-21 09:58 PM","https://logs.tf/2835127","",""
"644333502870978564","payload-neo#6486","12-Feb-21 09:59 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809981937103011890/file.jpg",""
"353747134710939648","Rishi is Here#6891","12-Feb-21 09:59 PM","https://logs.tf/2835087","",""
"644333502870978564","payload-neo#6486","12-Feb-21 09:59 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809982055307935744/file.jpg",""
"353747134710939648","Rishi is Here#6891","12-Feb-21 09:59 PM","https://logs.tf/2835056","",""
"644333502870978564","payload-neo#6486","12-Feb-21 09:59 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809982072537350184/file.jpg",""
"353747134710939648","Rishi is Here#6891","12-Feb-21 10:00 PM","https://logs.tf/2835047","",""
"644333502870978564","payload-neo#6486","12-Feb-21 10:00 PM","","https://cdn.discordapp.com/attachments/736465109345370223/809982406144032808/file.jpg",""
"353747134710939648","Rishi is Here#6891","12-Feb-21 10:00 PM","so many logs 😩","","😩 (2)"
"202941906672549889","shelz0r#4841","13-Feb-21 12:40 AM","https://logs.tf/2835056","",""
"644333502870978564","payload-neo#6486","13-Feb-21 12:40 AM","","https://cdn.discordapp.com/attachments/736465109345370223/810022674255314954/file.jpg",""
"202941906672549889","shelz0r#4841","13-Feb-21 12:41 AM","https://logs.tf/2835087","",""
"644333502870978564","payload-neo#6486","13-Feb-21 12:41 AM","","https://cdn.discordapp.com/attachments/736465109345370223/810022727427162142/file.jpg",""
"202941906672549889","shelz0r#4841","13-Feb-21 12:41 AM","https://logs.tf/2835127","",""
"644333502870978564","payload-neo#6486","13-Feb-21 12:41 AM","","https://cdn.discordapp.com/attachments/736465109345370223/810022764261408778/file.jpg",""
"202941906672549889","shelz0r#4841","13-Feb-21 12:41 AM","https://logs.tf/2835206","",""
"644333502870978564","payload-neo#6486","13-Feb-21 12:41 AM","","https://cdn.discordapp.com/attachments/736465109345370223/810022811027767316/file.jpg",""
"202941906672549889","shelz0r#4841","13-Feb-21 12:41 AM","https://logs.tf/2835266","",""
"644333502870978564","payload-neo#6486","13-Feb-21 12:41 AM","","https://cdn.discordapp.com/attachments/736465109345370223/810022866614616074/file.jpg",""
"202941906672549889","shelz0r#4841","13-Feb-21 12:41 AM","https://logs.tf/2835292","",""
"644333502870978564","payload-neo#6486","13-Feb-21 12:41 AM","","https://cdn.discordapp.com/attachments/736465109345370223/810022896734699530/file.jpg",""
"202941906672549889","shelz0r#4841","13-Feb-21 12:41 AM","https://logs.tf/2835352","",""
"644333502870978564","payload-neo#6486","13-Feb-21 12:41 AM","","https://cdn.discordapp.com/attachments/736465109345370223/810022945509998623/file.jpg",""
"202941906672549889","shelz0r#4841","13-Feb-21 12:42 AM","*pain*","",""
"202941906672549889","shelz0r#4841","13-Feb-21 12:59 AM","*5 hour server reservation*","",""
"202941906672549889","shelz0r#4841","13-Feb-21 03:42 AM","HMMmmm","https://cdn.discordapp.com/attachments/736465109345370223/810068482921463808/2021-02-13-004155_282x224_scrot.png",""
"202941906672549889","shelz0r#4841","13-Feb-21 03:43 AM","found a bug in logs.tf","",""
"548021234823331842","Eirudy#6764","13-Feb-21 04:09 AM","0/0/0","",""
"548021234823331842","Eirudy#6764","13-Feb-21 04:09 AM","10/10 amazing","",""
"202941906672549889","shelz0r#4841","13-Feb-21 04:09 AM","(look at the top of the image)","",""
"548021234823331842","Eirudy#6764","13-Feb-21 04:10 AM","*yes I know Shelz0r that's the joke*","",""
"615395075123445772","Naga Trinity#9698","13-Feb-21 02:20 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810228882015256576/maxresdefault.jpg","👍 (5)"
"178992044532826112","Kibble Bites#2639","13-Feb-21 02:21 PM","**MEDIC SHOTGUN MEDIC SHOTGUN**","",""
"202941906672549889","shelz0r#4841","13-Feb-21 02:22 PM","never mind that, I want to see medic gunslinger","",""
"182232905114845185","Soraya#8979","13-Feb-21 02:22 PM","*Medic got tired of your bullshit*","",""
"178992044532826112","Kibble Bites#2639","13-Feb-21 02:22 PM","A melee that heals?","",""
"202941906672549889","shelz0r#4841","13-Feb-21 02:22 PM","You're hurt? Come here and let me punch it better","",""
"178992044532826112","Kibble Bites#2639","13-Feb-21 02:23 PM","Parenting 101","",""
"202941906672549889","shelz0r#4841","13-Feb-21 02:23 PM","builds character","",""
"178992044532826112","Kibble Bites#2639","13-Feb-21 02:28 PM","LMAO, that's what my parents say to me.","",""
"615395075123445772","Naga Trinity#9698","13-Feb-21 02:36 PM","Tf2C has the shock Therapy","",""
"615395075123445772","Naga Trinity#9698","13-Feb-21 02:36 PM","Rechargeable melee that heals","",""
"178992044532826112","Kibble Bites#2639","13-Feb-21 02:39 PM","Yeah that's kind of what I was referring to.","",""
"178992044532826112","Kibble Bites#2639","13-Feb-21 02:40 PM","It's actually really damn good considering it gives overheal too.","",""
"419878834410618880","Machu#8318","13-Feb-21 03:08 PM","just a syringe with some liquid","",""
"488799731934560256","Exister#0097","13-Feb-21 08:08 PM","What if the melee was a syringe that you can use on your own teammates to steal some of their health?","",""
"202941906672549889","shelz0r#4841","13-Feb-21 08:09 PM","blutsauger with friendly fire","",""
"488799731934560256","Exister#0097","13-Feb-21 08:10 PM","Yeah","",""
"488799731934560256","Exister#0097","13-Feb-21 08:10 PM","The numbers on it would have to be finely balanced but interesting concept I think","",""
"674810510113243151","𝙉𝙞𝙘𝙠𝙮#8831","13-Feb-21 08:23 PM","can soemone move me to blue?","",""
"674810510113243151","𝙉𝙞𝙘𝙠𝙮#8831","13-Feb-21 08:24 PM","please","",""
"482896644405198849","wolwello#8588","13-Feb-21 08:28 PM","can someone post logs xx","",""
"498198995672236082","『ᴎioƆ』#5604","13-Feb-21 08:30 PM","https://logs.tf/2836076#76561198356049043","",""
"644333502870978564","payload-neo#6486","13-Feb-21 08:30 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810322059896160286/file.jpg",""
"498198995672236082","『ᴎioƆ』#5604","13-Feb-21 08:30 PM","https://logs.tf/2836117#76561198356049043","",""
"644333502870978564","payload-neo#6486","13-Feb-21 08:30 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810322112891715584/file.jpg",""
"498198995672236082","『ᴎioƆ』#5604","13-Feb-21 08:30 PM","https://logs.tf/2836143#76561198356049043","",""
"644333502870978564","payload-neo#6486","13-Feb-21 08:30 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810322146227257374/file.jpg",""
"498198995672236082","『ᴎioƆ』#5604","13-Feb-21 08:30 PM","https://logs.tf/2836182#76561198356049043","",""
"644333502870978564","payload-neo#6486","13-Feb-21 08:31 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810322177315700736/file.jpg",""
"498198995672236082","『ᴎioƆ』#5604","13-Feb-21 08:31 PM","https://logs.tf/2836215#76561198356049043","",""
"644333502870978564","payload-neo#6486","13-Feb-21 08:31 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810322221612138546/file.jpg",""
"674810510113243151","𝙉𝙞𝙘𝙠𝙮#8831","13-Feb-21 10:50 PM","Didn’t do too bad tbh","",""
"202941906672549889","shelz0r#4841","14-Feb-21 04:03 PM","https://logs.tf/2836040","",""
"644333502870978564","payload-neo#6486","14-Feb-21 04:03 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810617351443185674/file.jpg",""
"202941906672549889","shelz0r#4841","14-Feb-21 04:04 PM","https://logs.tf/2836015","",""
"644333502870978564","payload-neo#6486","14-Feb-21 04:04 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810617388013846538/file.jpg",""
"202941906672549889","shelz0r#4841","14-Feb-21 04:04 PM","(two more from yesterday)","",""
"391335299613065236","TPC#9351","14-Feb-21 05:52 PM","https://logs.tf/2837136#76561198127380768","",""
"644333502870978564","payload-neo#6486","14-Feb-21 05:52 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810644687203205130/file.jpg",""
"391335299613065236","TPC#9351","14-Feb-21 05:52 PM","https://logs.tf/2837166#76561198127380768","",""
"644333502870978564","payload-neo#6486","14-Feb-21 05:52 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810644728969560144/file.jpg",""
"353747134710939648","Rishi is Here#6891","14-Feb-21 09:12 PM","https://logs.tf/2837285","",""
"644333502870978564","payload-neo#6486","14-Feb-21 09:12 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810695029454536765/file.jpg",""
"353747134710939648","Rishi is Here#6891","14-Feb-21 09:12 PM","https://logs.tf/2837330","",""
"644333502870978564","payload-neo#6486","14-Feb-21 09:12 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810695057006788608/file.jpg",""
"353747134710939648","Rishi is Here#6891","14-Feb-21 09:37 PM","https://logs.tf/2837395","",""
"644333502870978564","payload-neo#6486","14-Feb-21 09:37 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810701279427952721/file.jpg",""
"353747134710939648","Rishi is Here#6891","14-Feb-21 10:10 PM","https://logs.tf/2837465","",""
"644333502870978564","payload-neo#6486","14-Feb-21 10:10 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810709627150663730/file.jpg",""
"353747134710939648","Rishi is Here#6891","14-Feb-21 11:35 PM","https://logs.tf/2837608","",""
"644333502870978564","payload-neo#6486","14-Feb-21 11:35 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810730962828525650/file.jpg",""
"353747134710939648","Rishi is Here#6891","14-Feb-21 11:35 PM","https://logs.tf/2837558","",""
"644333502870978564","payload-neo#6486","14-Feb-21 11:35 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810731040871415848/file.jpg",""
"498198995672236082","『ᴎioƆ』#5604","14-Feb-21 11:49 PM","https://logs.tf/2837608#76561198356049043","",""
"644333502870978564","payload-neo#6486","14-Feb-21 11:49 PM","","https://cdn.discordapp.com/attachments/736465109345370223/810734543342010419/file.jpg",""
"353747134710939648","Rishi is Here#6891","14-Feb-21 11:50 PM","my guy","",""
"202941906672549889","shelz0r#4841","15-Feb-21 08:12 PM","https://logs.tf/2838192","",""
"644333502870978564","payload-neo#6486","15-Feb-21 08:12 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811042369084325888/file.jpg",""
"202941906672549889","shelz0r#4841","15-Feb-21 08:12 PM","https://logs.tf/2838213","",""
"644333502870978564","payload-neo#6486","15-Feb-21 08:12 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811042410356146196/file.jpg",""
"202941906672549889","shelz0r#4841","15-Feb-21 08:13 PM","https://logs.tf/2838240","",""
"644333502870978564","payload-neo#6486","15-Feb-21 08:13 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811042448004218890/file.jpg",""
"202941906672549889","shelz0r#4841","15-Feb-21 08:13 PM","https://logs.tf/2838268","",""
"644333502870978564","payload-neo#6486","15-Feb-21 08:13 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811042495688474624/file.jpg",""
"202941906672549889","shelz0r#4841","15-Feb-21 08:13 PM","https://logs.tf/2838283","",""
"644333502870978564","payload-neo#6486","15-Feb-21 08:13 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811042541964754994/file.jpg",""
"202941906672549889","shelz0r#4841","15-Feb-21 08:13 PM","https://logs.tf/2838326","",""
"644333502870978564","payload-neo#6486","15-Feb-21 08:13 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811042586823229490/file.jpg",""
"202941906672549889","shelz0r#4841","16-Feb-21 08:31 PM","https://logs.tf/2839473","",""
"644333502870978564","payload-neo#6486","16-Feb-21 08:31 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811409447007420426/file.jpg",""
"178992044532826112","Kibble Bites#2639","16-Feb-21 08:32 PM","**cum**","",""
"498198995672236082","『ᴎioƆ』#5604","16-Feb-21 08:33 PM","*sounds like a kibble team name*","",""
"202941906672549889","shelz0r#4841","16-Feb-21 08:34 PM","yeah real mature with the team names guys","",""
"178992044532826112","Kibble Bites#2639","16-Feb-21 08:34 PM","@Rishi is Here","",""
"353747134710939648","Rishi is Here#6891","16-Feb-21 08:45 PM","what","",""
"178992044532826112","Kibble Bites#2639","16-Feb-21 08:47 PM","Your team name.","",""
"353747134710939648","Rishi is Here#6891","16-Feb-21 08:50 PM","what of it","",""
"178992044532826112","Kibble Bites#2639","16-Feb-21 08:51 PM",":RobinAwkward:","",""
"498198995672236082","『ᴎioƆ』#5604","16-Feb-21 08:51 PM","👀","",""
"202941906672549889","shelz0r#4841","16-Feb-21 10:19 PM","https://logs.tf/2839500","",""
"644333502870978564","payload-neo#6486","16-Feb-21 10:19 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811436620624297994/file.jpg",""
"391335299613065236","TPC#9351","17-Feb-21 10:02 PM","https://logs.tf/2840589#76561198127380768","",""
"644333502870978564","payload-neo#6486","17-Feb-21 10:02 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811794835202899988/file.jpg",""
"391335299613065236","TPC#9351","17-Feb-21 10:03 PM","https://logs.tf/2840656#76561198127380768","",""
"644333502870978564","payload-neo#6486","17-Feb-21 10:03 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811794940354887688/file.jpg",""
"391335299613065236","TPC#9351","17-Feb-21 10:03 PM","https://logs.tf/2840722#76561198127380768","",""
"644333502870978564","payload-neo#6486","17-Feb-21 10:03 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811794966958833714/file.jpg",""
"548021234823331842","Eirudy#6764","17-Feb-21 10:39 PM","https://logs.tf/2840839","",""
"644333502870978564","payload-neo#6486","17-Feb-21 10:40 PM","","https://cdn.discordapp.com/attachments/736465109345370223/811804193835974706/file.jpg",""
"202941906672549889","shelz0r#4841","19-Feb-21 04:46 PM","https://logs.tf/2842532","",""
"644333502870978564","payload-neo#6486","19-Feb-21 04:46 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812439918524497990/file.jpg",""
"202941906672549889","shelz0r#4841","19-Feb-21 04:46 PM","https://logs.tf/2842587","",""
"644333502870978564","payload-neo#6486","19-Feb-21 04:46 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812440004559110164/file.jpg",""
"465982324622884876","absol#9292","19-Feb-21 04:59 PM","jamilia cant frag on med? guess im just better smh","",""
"178992044532826112","Kibble Bites#2639","19-Feb-21 05:16 PM","Jamillia was having an anerysiusm in the coms though.","",""
"202941906672549889","shelz0r#4841","19-Feb-21 05:17 PM","https://logs.tf/2842626","",""
"644333502870978564","payload-neo#6486","19-Feb-21 05:17 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812447702285418506/file.jpg",""
"202941906672549889","shelz0r#4841","19-Feb-21 05:58 PM","https://logs.tf/2842656","",""
"644333502870978564","payload-neo#6486","19-Feb-21 05:58 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812458179623387197/file.jpg",""
"202941906672549889","shelz0r#4841","19-Feb-21 06:36 PM","https://logs.tf/2842688","",""
"644333502870978564","payload-neo#6486","19-Feb-21 06:36 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812467670384902144/file.jpg",""
"202941906672549889","shelz0r#4841","19-Feb-21 08:27 PM","https://logs.tf/2842753","",""
"644333502870978564","payload-neo#6486","19-Feb-21 08:27 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812495584266420244/file.jpg",""
"202941906672549889","shelz0r#4841","19-Feb-21 08:27 PM","https://logs.tf/2842777","",""
"644333502870978564","payload-neo#6486","19-Feb-21 08:27 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812495618941255730/file.jpg",""
"202941906672549889","shelz0r#4841","19-Feb-21 08:29 PM","https://logs.tf/2842731","",""
"644333502870978564","payload-neo#6486","19-Feb-21 08:29 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812496034089140264/file.jpg",""
"202941906672549889","shelz0r#4841","19-Feb-21 09:04 PM","https://logs.tf/2842816","",""
"644333502870978564","payload-neo#6486","19-Feb-21 09:04 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812505000923496483/file.jpg",""
"202941906672549889","shelz0r#4841","19-Feb-21 10:03 PM","https://logs.tf/2842908","",""
"644333502870978564","payload-neo#6486","19-Feb-21 10:03 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812519773732601856/file.jpg",""
"548021234823331842","Eirudy#6764","19-Feb-21 10:04 PM","Eirudy Beef","",""
"202941906672549889","shelz0r#4841","20-Feb-21 03:56 PM","https://logs.tf/2843574","",""
"644333502870978564","payload-neo#6486","20-Feb-21 03:56 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812789723869347880/file.jpg",""
"391335299613065236","TPC#9351","20-Feb-21 04:26 PM","https://logs.tf/2843616#76561198127380768","",""
"644333502870978564","payload-neo#6486","20-Feb-21 04:26 PM","","https://cdn.discordapp.com/attachments/736465109345370223/812797449717547028/file.jpg",""
"168012219332820992","(っ◔◡◔)っKori#5282","20-Feb-21 04:27 PM","Wait, I was MVP last game?","",""
"168012219332820992","(っ◔◡◔)っKori#5282","20-Feb-21 04:27 PM",":pog:","","pugchamp (1)"
"404106098111414273","Phage#0500","20-Feb-21 04:47 PM","After I left everything went to shit ._.","",""
"391335299613065236","TPC#9351","20-Feb-21 06:12 PM","that might be because you left mid game","",""
"404106098111414273","Phage#0500","21-Feb-21 01:55 AM","Nahhhhh","",""
"353747134710939648","Rishi is Here#6891","21-Feb-21 05:52 PM","https://logs.tf/2844839","",""
"644333502870978564","payload-neo#6486","21-Feb-21 05:52 PM","","https://cdn.discordapp.com/attachments/736465109345370223/813181459158401054/file.jpg",""
"419878834410618880","Machu#8318","21-Feb-21 05:54 PM","3 backstabs, a new personal record","","👍 (2)"
"202941906672549889","shelz0r#4841","21-Feb-21 08:29 PM","https://logs.tf/2844877","",""
"644333502870978564","payload-neo#6486","21-Feb-21 08:29 PM","","https://cdn.discordapp.com/attachments/736465109345370223/813220820368883722/file.jpg",""
"202941906672549889","shelz0r#4841","21-Feb-21 08:29 PM","https://logs.tf/2844901","",""
"644333502870978564","payload-neo#6486","21-Feb-21 08:29 PM","","https://cdn.discordapp.com/attachments/736465109345370223/813220879592718396/file.jpg",""
"202941906672549889","shelz0r#4841","21-Feb-21 08:29 PM","https://logs.tf/2844914","",""
"644333502870978564","payload-neo#6486","21-Feb-21 08:29 PM","","https://cdn.discordapp.com/attachments/736465109345370223/813220915206160414/file.jpg",""
"202941906672549889","shelz0r#4841","21-Feb-21 08:29 PM","https://logs.tf/2844930","",""
"644333502870978564","payload-neo#6486","21-Feb-21 08:29 PM","","https://cdn.discordapp.com/attachments/736465109345370223/813220957123772466/file.jpg",""
"150759465262645248","Lilliya#5964","22-Feb-21 02:00 AM","log of me getting rekt","",""
"548021234823331842","Eirudy#6764","22-Feb-21 02:00 AM","yes","",""
"229445010876137473","fi_ji#2580","22-Feb-21 01:22 PM","Poopoo vs Doodoo","",""
"285226449454235648","heck#1389","22-Feb-21 01:24 PM","https://logs.tf/2845234","",""
"644333502870978564","payload-neo#6486","22-Feb-21 01:25 PM","","https://cdn.discordapp.com/attachments/736465109345370223/813476455652130816/file.jpg",""
"285226449454235648","heck#1389","22-Feb-21 01:25 PM","https://logs.tf/2845264","",""
"644333502870978564","payload-neo#6486","22-Feb-21 01:25 PM","","https://cdn.discordapp.com/attachments/736465109345370223/813476584123662337/file.jpg",""
"285226449454235648","heck#1389","22-Feb-21 01:25 PM","https://logs.tf/2845274","",""
"644333502870978564","payload-neo#6486","22-Feb-21 01:25 PM","","https://cdn.discordapp.com/attachments/736465109345370223/813476671667306546/file.jpg",""
"150759465262645248","Lilliya#5964","22-Feb-21 01:26 PM","When are these from?","",""
"353747134710939648","Rishi is Here#6891","22-Feb-21 01:26 PM","yesterday","",""
"285226449454235648","heck#1389","22-Feb-21 01:27 PM","Late last night","",""
"316682569724985347","blaenk#5303","22-Feb-21 04:03 PM","its all fun and games until I grind spire for 5 hours...","",""
"391335299613065236","TPC#9351","22-Feb-21 05:47 PM","https://logs.tf/2845843#76561198127380768","",""
"644333502870978564","payload-neo#6486","22-Feb-21 05:47 PM","","https://cdn.discordapp.com/attachments/736465109345370223/813542477688209428/file.jpg",""
"353747134710939648","Rishi is Here#6891","22-Feb-21 05:50 PM","positive demo im so good guys","",""
"150759465262645248","Lilliya#5964","22-Feb-21 05:51 PM","red does surprising damage considering he ints every 30 seconds","",""
"353747134710939648","Rishi is Here#6891","22-Feb-21 05:52 PM","how to be red","",""
